TestStringNamespace,FigAbstraction,FALSE,8,0,1,60,0.68,17177.82,8,0,1,8,0,113.47,32,94,0,1,113.24,0,0.5,0,1,8,1,2029.72,2,1,0,junit.framework.TestCase,0,0,1,8,0,0,7,0,9,459,0,2,1,1,10,0.05,555.7,3,1,2,2,2,77.21,21,13,1,3,125.68,0.33,0.6,0.5,0,2,1,158.53,3,0,1,org.argouml.uml.diagram.ui.FigDependency,0,0,3,2,1,0,2,0,3,45,0
TestTabStyle,ActionNewPseudoState,FALSE,2,0,1,32,0.39,19484.12,2,0,20,2,0,62.45,12,35,0,1,94.67,0,0.5,0,0,2,1,1181.83,1,0,0,junit.framework.TestCase,0,0,1,2,0,0,2,0,3,237,0,3,0.5,1.33,15,0.15,1933.36,4,1,6,3,5,104.87,16,21,1,2,122.74,0,0.67,0.67,0,1,2,439.1,2,0,4,org.argouml.uml.ui.AbstractActionNewModelElement,0,0,2,4,0,0,3,0,4,103,0
TestTargetManager,FigFeature,FALSE,14,0.04,1.93,496,7.31,633648.39,29,15,12,14,0,97.2,54,512,0,1,76.59,0,0.5,0.1,0,70,6,21940.2,3,0,0,junit.framework.TestCase,0,0,1,27,0,0,14,0,20,4028,0,4,1,1,19,0.17,1711.69,5,1,9,4,5,79.72,35,25,2,3,127.82,0.33,0.6,0,2,4,1,518.76,9,1,3,org.argouml.uml.diagram.ui.CompartmentFigText,0,0,3,4,1,0,3,0,5,117,0
TestUMLActivityDiagram,ActionShowXMLDump,FALSE,2,0,1,6,0.04,504.94,2,0,2,2,0,102.06,12,10,0,1,134.29,0,0.5,0,0,2,1,120.04,1,0,0,junit.framework.TestCase,0,0,1,2,0,0,2,0,3,35,0,3,0.5,1,22,0.29,4401.6,5,2,12,3,7,114.78,12,29,1,1,114.54,0,0.5,0.17,1,4,1,879.69,0,0,6,javax.swing.AbstractAction,0,0,1,3,0,0,3,0,3,171,0
TestUMLAssociationEndRoleBaseListModel,InvalidElementException,FALSE,6,0.44,1.33,54,0.73,15611.47,11,5,5,6,0,108.68,25,75,0,1,108.44,0,0.5,0.57,0,0,2,2187.04,4,0,0,junit.framework.TestCase,0,0,1,8,0,0,6,0,8,437,0,3,1,1,8,0.05,348.21,4,1,0,3,16,95.41,24,12,16,1,143.51,0,0.5,0,0,3,1,136.4,0,0,0,java.lang.RuntimeException,0,0,1,3,0,0,3,0,4,43,0
TestUMLAssociationRoleBaseComboBoxModel,ActionRemoveContextSignal,FALSE,9,0.5,1.11,68,0.98,29248.99,13,4,5,9,0,93.92,52,91,0,1,111.8,0,0.5,0.69,0,0,2,2935.99,5,0,0,junit.framework.TestCase,0,0,1,10,0,0,9,0,17,589,0,2,1,2,13,0.14,2792.47,3,1,0,2,4,74.76,14,19,1,2,117.05,0,0.67,0,0,2,3,431.29,3,0,3,AbstractActionRemoveElement,0,0,2,4,0,0,2,0,3,95,0
TestUMLClassDiagram,CrUnconventionalOperName,FALSE,2,0,1,6,0.04,504.94,2,0,2,2,0,102.06,12,10,0,1,134.29,0,0.5,0,0,2,1,120.04,1,0,0,junit.framework.TestCase,0,0,1,2,0,0,2,0,3,35,0,9,0,2.67,78,0.97,28162.3,9,0,10,9,11,109.8,40,103,1,4,109.56,0,0.8,0,3,23,7,2895.95,8,7,10,org.argouml.uml.cognitive.critics.AbstractCrUnconventionalName,0,0,4,24,0,0,2,0,12,583,0
TestUMLCollaborationDiagram,ArgoAwtExceptionHandler,FALSE,2,0,1,6,0.04,504.94,2,0,2,2,0,102.06,12,10,0,1,134.29,0,0.5,0,0,2,1,120.04,1,0,0,junit.framework.TestCase,0,0,1,2,0,0,2,0,3,35,0,2,0,1,4,0.02,192.38,2,0,0,2,2,100.03,23,7,2,1,144.15,0,0,0,0,2,1,49.86,0,0,0,java.lang.Object,0,0,0,2,0,0,2,0,3,18,0
TestUMLCollaborationRepresentedClassifierComboBoxModel,ActionSetAddAssociationClassMode,FALSE,5,0.33,1,31,0.37,6245.87,8,3,6,5,0,99.72,26,38,0,1,117.59,0,0.5,0.6,0,0,1,1121.93,3,0,0,junit.framework.TestCase,0,0,1,5,0,0,5,0,9,237,0,1,1,1,4,0.04,356.53,2,1,2,1,3,79.97,10,7,1,2,128.44,0,0.67,0,0,1,1,115.26,0,0,2,org.argouml.ui.CmdSetMode,0,0,2,1,0,0,1,0,2,31,0
TestUMLCollaborationRepresentedOperationComboBoxModel,Context,FALSE,5,0.33,1,33,0.42,7480.12,8,3,6,5,0,99.1,27,40,0,1,116.97,0,0.5,0.6,0,0,1,1251.9,3,0,0,junit.framework.TestCase,0,0,1,5,0,0,5,0,9,258,0,6,0.6,1.33,17,0.16,4222.58,7,1,1,6,7,119.41,33,32,5,1,137.28,3,0,0.5,1,6,3,488.82,0,4,2,java.lang.Object,0,0,0,8,3,0,2,0,6,124,0
